date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:30:18	43133/43133	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-linework-1600.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-linework-1600.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:19	96143/96143	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-network-1600.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-network-1600.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:19	14550/14550	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-plaid-1600.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-plaid-1600.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:19	5564/5564	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-circuit-ptn@2x.png	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-circuit-ptn@2x.png	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:19	803/803	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-cube-ptn@2x.png	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-cube-ptn@2x.png	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:19	1742/1742	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-dome-ptn@2x.png	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-dome-ptn@2x.png	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:19	409/409	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-graph-paper-ptn@2x.png	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-graph-paper-ptn@2x.png	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:20	1237/1237	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-starcross-ptn@2x.png	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-starcross-ptn@2x.png	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:20	46474/46474	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-textile-ptn@2x.png	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-textile-ptn@2x.png	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:20	20256/20256	---M--	200	added ('OK')	application/font-woff2	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/fonts/factoria_bold-webfont.woff2	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/fonts/factoria_bold-webfont.woff2	(from https://here.nd.edu/stylesheets/site.1598282844.css)
12:30:20	27020/27020	---M--	200	added ('OK')	application/x-font-woff	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/fonts/factoria_bold-webfont.woff	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/fonts/factoria_bold-webfont.woff	(from https://here.nd.edu/stylesheets/site.1598282844.css)
12:30:21	57164/57164	---M-Z	200	added ('OK')	application/x-font-ttf	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/fonts/factoria_bold-webfont.ttf	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/fonts/factoria_bold-webfont.ttf	(from https://here.nd.edu/stylesheets/site.1598282844.css)
12:30:21	876/876	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/images/external-link-gold.svg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/images/external-link-gold.svg	(from https://here.nd.edu/stylesheets/site.1598282844.css)
12:30:21	583/583	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/images/play-icn-gold.svg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/images/play-icn-gold.svg	(from https://here.nd.edu/stylesheets/site.1598282844.css)
12:30:21	2075/2075	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/images/here-logo.svg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/images/here-logo.svg	(from https://here.nd.edu/stylesheets/site.1598282844.css)
12:30:22	24334/24334	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/images/hdr-here-800.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/images/hdr-here-800.jpg	(from https://here.nd.edu/stylesheets/site.1598282844.css)
12:30:22	576/576	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/images/play-btn.svg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/images/play-btn.svg	(from https://here.nd.edu/stylesheets/site.1598282844.css)
12:30:22	217/217	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/images/here-ptn.png	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/images/here-ptn.png	(from https://here.nd.edu/stylesheets/site.1598282844.css)
12:30:22	1079/1079	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/images/map-pin-blue.svg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/images/map-pin-blue.svg	(from https://here.nd.edu/stylesheets/site.1598282844.css)
12:30:22	1069/1069	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/images/map-pin-gold.svg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/images/map-pin-gold.svg	(from https://here.nd.edu/stylesheets/site.1598282844.css)
12:30:23	43425/43425	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/images/hdr-here-1200.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/images/hdr-here-1200.jpg	(from https://here.nd.edu/stylesheets/site.1598282844.css)
12:30:23	62026/62026	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/images/hdr-here-1600.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/images/hdr-here-1600.jpg	(from https://here.nd.edu/stylesheets/site.1598282844.css)
